Unnamed: 0,code_client,reference_lettrage,n_echance,date_echeance,montant_credit,total_echeance,capital_rembourse,capital_restant,date_operation,montant,nbre_ech,taux_interet,date_mise_place,objet_credit_groupe,nb_cpt,type,segment,profil_activite,secteur_risque,forme_juridique,date_creation,reseau,age_credit_jours,cat_age_entreprise,Retard,echa_impaye_avant,cum_taux_paiement,statut
3966,511845,CBM02399,5,2024-09-24,39832285,1165659.7,650517.04,29328955.16,2024-07-25,1346958,36,14.5,2024-03-26,CAMION,1,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2016-12-02,Douala Nord,182,3-10 ans,pas_retard,0,11.6165078024058,paye
3967,511845,CBM02399,6,2024-10-24,39832285,1165659.7,661694.99,28667260.17,2024-08-26,1346957,36,14.5,2024-03-26,CAMION,1,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2016-12-02,Douala Nord,212,3-10 ans,pas_retard,0,12.77203972994863,paye
3968,511845,CBM02399,7,2024-11-24,39832285,1165659.7,673065.01,27994195.16,2024-09-25,1346957,36,14.5,2024-03-26,CAMION,1,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2016-12-02,Douala Nord,243,3-10 ans,pas_retard,0,13.92757165749146,paye
3969,511845,CBM02399,8,2024-12-24,39832285,1165659.7,684630.41,27309564.75,2024-10-25,1346958,36,14.5,2024-03-26,CAMION,1,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2016-12-02,Douala Nord,273,3-10 ans,pas_retard,0,15.0831044429176,paye
3970,511845,CBM02399,9,2025-01-24,39832285,1165659.7,696394.54,26613170.21,2024-11-25,1346957,36,14.5,2024-03-26,CAMION,1,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2016-12-02,Douala Nord,304,3-10 ans,pas_retard,0,16.23863637046044,paye
3971,511845,CBM02399,10,2025-02-24,39832285,1165659.7,708360.81,25904809.39,2024-12-26,1346957,36,14.5,2024-03-26,CAMION,1,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2016-12-02,Douala Nord,335,3-10 ans,pas_retard,0,17.39416829800327,paye
3972,511845,CBM02399,11,2025-03-24,39832285,1165659.7,720532.7,25184276.69,2025-01-27,1346957,36,14.5,2024-03-26,CAMION,1,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2016-12-02,Douala Nord,363,3-10 ans,pas_retard,0,18.5497002255461,paye
3973,511845,CBM02399,12,2025-04-24,39832285,1165659.7,732913.75,24451362.95,2025-02-25,1346958,36,14.5,2024-03-26,CAMION,1,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2016-12-02,Douala Nord,394,3-10 ans,pas_retard,0,19.70523301097224,paye
3974,511845,CBM02399,13,2025-05-24,39832285,1165659.7,745507.53,23705855.41,2025-03-25,1346957,36,14.5,2024-03-26,CAMION,1,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2016-12-02,Douala Nord,424,3-10 ans,pas_retard,0,20.86076493851508,paye
3975,512940,CBM02256,2,2024-01-24,39000000,1603363.49,1067248.28,30132751.72,2023-12-26,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,60,3-10 ans,pas_retard,0,1.150754655140613,paye
3976,512940,CBM02256,3,2024-02-24,39000000,1603363.49,1085587.0,29047164.72,2024-01-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,91,3-10 ans,pas_retard,0,2.301509310281226,paye
3977,512940,CBM02256,4,2024-03-24,39000000,1603363.49,1104240.83,27942923.89,2024-02-26,1845077,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,120,3-10 ans,pas_retard,0,3.452263341732947,paye
3978,512940,CBM02256,5,2024-04-24,39000000,1603363.49,1123215.2,26819708.68,2024-03-25,1845077,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,151,3-10 ans,pas_retard,0,4.603017373184667,paye
3979,512940,CBM02256,6,2024-05-24,39000000,1603363.49,1142515.61,25677193.07,2024-04-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,181,3-10 ans,pas_retard,0,5.75377202832528,paye
3980,512940,CBM02256,7,2024-06-24,39000000,1603363.49,1162147.66,24515045.41,2024-05-27,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,212,3-10 ans,pas_retard,0,6.904526683465893,paye
3981,512940,CBM02256,8,2024-07-24,39000000,1603363.49,1182117.06,23332928.35,2024-06-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,242,3-10 ans,pas_retard,0,8.055281338606507,paye
3982,512940,CBM02256,9,2024-08-24,39000000,1603363.49,1202429.59,22130498.77,2024-07-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,273,3-10 ans,pas_retard,0,9.20603599374712,paye
3983,512940,CBM02256,10,2024-09-24,39000000,1603363.49,1223091.15,20907407.62,2024-08-26,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,304,3-10 ans,pas_retard,0,10.35679064888773,paye
3984,512940,CBM02256,11,2024-10-24,39000000,1603363.49,1244107.74,19663299.87,2024-09-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,334,3-10 ans,pas_retard,0,11.50754530402835,paye
3985,512940,CBM02256,12,2024-11-24,39000000,1603363.49,1265485.47,18397814.4,2024-10-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,365,3-10 ans,pas_retard,0,12.65829995916896,paye
3986,512940,CBM02256,13,2024-12-24,39000000,1603363.49,1287230.53,17110583.87,2024-11-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,395,3-10 ans,pas_retard,0,13.80905461430957,paye
3987,512940,CBM02256,14,2025-01-24,39000000,1603363.49,1309349.25,15801234.62,2024-12-26,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,426,3-10 ans,pas_retard,0,14.95980926945018,paye
3988,512940,CBM02256,15,2025-02-24,39000000,1603363.49,1331848.03,14469386.59,2025-01-27,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,457,3-10 ans,pas_retard,0,16.1105639245908,paye
3989,512940,CBM02256,16,2025-03-24,39000000,1603363.49,1354733.42,13114653.17,2025-02-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,485,3-10 ans,pas_retard,0,17.26131857973141,paye
3990,512940,CBM02256,17,2025-04-24,39000000,1603363.49,1378012.04,11736641.13,2025-03-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,516,3-10 ans,pas_retard,0,18.41207323487203,paye
3991,512940,CBM02256,18,2025-05-24,39000000,1603363.49,1401690.67,10334950.46,2025-04-25,1845078,24,14.5,2023-11-25,CAMION,1,Société,ME,Autres,Other,SARL,2016-12-12,Douala Centre,546,3-10 ans,pas_retard,0,19.56282789001264,paye
3992,514883,CBM02556,2,2024-11-24,15849056,463809.84,245940.1,12433304.7,2024-09-25,1762200,36,14.5,2024-09-15,VOITURE,1,Société,PE,Autres,Production Autres Services,SARL,2017-01-05,Douala Centre,70,3-10 ans,pas_retard,0,3.799401927307105,paye
3993,514883,CBM02556,3,2024-12-24,15849056,463809.84,250166.13,12183138.57,2024-10-25,606011,36,14.5,2024-09-15,VOITURE,1,Société,PE,Autres,Production Autres Services,SARL,2017-01-05,Douala Centre,100,3-10 ans,pas_retard,0,5.105995595091299,paye
3994,514883,CBM02556,4,2025-01-24,15849056,463809.84,254464.78,11928673.78,2024-11-25,606011,36,14.5,2024-09-15,VOITURE,1,Société,PE,Autres,Production Autres Services,SARL,2017-01-05,Douala Centre,131,3-10 ans,pas_retard,0,6.412589262875493,paye
3995,514883,CBM02556,5,2025-02-24,15849056,463809.84,258837.3,11669836.49,2024-12-26,606011,36,14.5,2024-09-15,VOITURE,1,Société,PE,Autres,Production Autres Services,SARL,2017-01-05,Douala Centre,162,3-10 ans,pas_retard,0,7.719182930659686,paye
3996,514883,CBM02556,6,2025-03-24,15849056,463809.84,263284.94,11406551.54,2025-01-27,606011,36,14.5,2024-09-15,VOITURE,1,Société,PE,Autres,Production Autres Services,SARL,2017-01-05,Douala Centre,190,3-10 ans,pas_retard,0,9.02577659844388,paye
3997,514883,CBM02556,7,2025-04-24,15849056,463809.84,267809.02,11138742.52,2025-02-25,606010,36,14.5,2024-09-15,VOITURE,1,Société,PE,Autres,Production Autres Services,SARL,2017-01-05,Douala Centre,221,3-10 ans,pas_retard,0,10.33236811017205,paye
3998,514883,CBM02556,8,2025-05-24,15849056,463809.84,272410.83,10866331.7,2025-03-25,606011,36,14.5,2024-09-15,VOITURE,1,Société,PE,Autres,Production Autres Services,SARL,2017-01-05,Douala Centre,251,3-10 ans,pas_retard,0,11.63896177795624,paye
3999,516414,CBM01981,2,2023-08-24,29769392,701024.03,291797.78,23523715.82,2023-07-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,60,3-10 ans,pas_retard,1,0.8111833199212871,impaye
4000,516414,CBM01981,3,2023-09-24,29769392,701024.03,296811.79,23226904.03,2023-08-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,91,3-10 ans,pas_retard,2,1.622366639842574,impaye
4001,516414,CBM01981,4,2023-10-24,29769392,701024.03,301911.96,22924992.07,2023-09-25,568660,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,121,3-10 ans,pas_retard,3,2.433551386248486,impaye
4002,516414,CBM01981,5,2023-11-24,29769392,701024.03,307099.77,22617892.3,2023-10-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,152,3-10 ans,pas_retard,4,3.244734706169773,impaye
4003,516414,CBM01981,6,2023-12-24,29769392,701024.03,312376.72,22305515.58,2023-11-27,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,182,3-10 ans,pas_retard,5,4.05591802609106,impaye
4004,516414,CBM01981,7,2024-01-24,29769392,701024.03,317744.34,21987771.24,2023-12-26,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,213,3-10 ans,pas_retard,6,4.867101346012347,impaye
4005,516414,CBM01981,8,2024-02-24,29769392,701024.03,323204.2,21664567.04,2024-01-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,244,3-10 ans,pas_retard,7,5.678284665933634,impaye
4006,516414,CBM01981,9,2024-03-24,29769392,701024.03,328757.88,21335809.16,2024-02-26,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,273,3-10 ans,pas_retard,8,6.489467985854921,impaye
4007,516414,CBM01981,10,2024-04-24,29769392,701024.03,334406.98,21001402.17,2024-03-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,304,3-10 ans,pas_retard,9,7.300651305776208,impaye
4008,516414,CBM01981,11,2024-05-24,29769392,701024.03,340153.16,20661249.01,2024-04-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,334,3-10 ans,pas_retard,10,8.111834625697496,impaye
4009,516414,CBM01981,12,2024-06-24,29769392,701024.03,345998.07,20315250.94,2024-05-27,568660,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,365,3-10 ans,pas_retard,11,8.923019372103406,impaye
4010,516414,CBM01981,13,2024-07-24,29769392,701024.03,351943.42,19963307.52,2024-06-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,395,3-10 ans,pas_retard,12,9.734202692024693,impaye
4011,516414,CBM01981,14,2024-08-24,29769392,701024.03,357990.93,19605316.6,2024-07-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,426,3-10 ans,pas_retard,13,10.54538601194598,impaye
4012,516414,CBM01981,15,2024-09-24,29769392,701024.03,364142.35,19241174.25,2024-08-26,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,457,3-10 ans,pas_retard,14,11.35656933186727,impaye
4013,516414,CBM01981,16,2024-10-24,29769392,701024.03,370399.47,18870774.78,2024-09-25,568660,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,487,3-10 ans,pas_retard,15,12.16775407827318,impaye
4014,516414,CBM01981,17,2024-11-24,29769392,701024.03,376764.11,18494010.66,2024-10-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,518,3-10 ans,pas_retard,16,12.97893739819447,impaye
4015,516414,CBM01981,18,2024-12-24,29769392,701024.03,383238.12,18110772.54,2024-11-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,548,3-10 ans,pas_retard,17,13.79012071811575,impaye
4016,516414,CBM01981,19,2025-01-24,29769392,701024.03,389823.37,17720949.18,2024-12-26,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,579,3-10 ans,pas_retard,18,14.60130403803704,impaye
4017,516414,CBM01981,20,2025-02-24,29769392,701024.03,396521.77,17324427.4,2025-01-27,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,610,3-10 ans,pas_retard,19,15.41248735795833,impaye
4018,516414,CBM01981,21,2025-03-24,29769392,701024.03,403335.28,16921092.13,2025-02-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,638,3-10 ans,pas_retard,20,16.22367067787961,impaye
4019,516414,CBM01981,22,2025-04-24,29769392,701024.03,410265.86,16510826.27,2025-03-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,669,3-10 ans,pas_retard,21,17.0348539978009,impaye
4020,516414,CBM01981,23,2025-05-24,29769392,701024.03,417315.53,16093510.73,2025-04-25,568659,48,14.5,2023-06-25,VOITURE,2,Entreprise Individuelle,PE,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-16,Yaounde Centre,699,3-10 ans,pas_retard,22,17.84603731772219,impaye
4021,516608,CBM01965,2,2023-07-24,64219881,1512280.79,629479.38,50746425.42,2023-06-26,1704125,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,60,3-10 ans,pas_retard,0,1.126857532852745,paye
4022,516608,CBM01965,3,2023-08-24,64219881,1512280.79,640295.84,50106129.58,2023-07-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,91,3-10 ans,pas_retard,0,2.253714404452628,paye
4023,516608,CBM01965,4,2023-09-24,64219881,1512280.79,651298.16,49454831.42,2023-08-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,122,3-10 ans,pas_retard,0,3.380571276052511,paye
4024,516608,CBM01965,5,2023-10-24,64219881,1512280.79,662489.53,48792341.88,2023-09-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,152,3-10 ans,pas_retard,0,4.507428147652394,paye
4025,516608,CBM01965,6,2023-11-24,64219881,1512280.79,673873.21,48118468.67,2023-10-25,1704125,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,183,3-10 ans,pas_retard,0,5.63428568050514,paye
4026,516608,CBM01965,7,2023-12-24,64219881,1512280.79,685452.49,47433016.18,2023-11-27,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,213,3-10 ans,pas_retard,0,6.761142552105023,paye
4027,516608,CBM01965,8,2024-01-24,64219881,1512280.79,697230.75,46735785.43,2023-12-26,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,244,3-10 ans,pas_retard,0,7.887999423704906,paye
4028,516608,CBM01965,9,2024-02-24,64219881,1512280.79,709211.39,46026574.05,2024-01-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,275,3-10 ans,pas_retard,0,9.014856295304789,paye
4029,516608,CBM01965,10,2024-03-24,64219881,1512280.79,721397.89,45305176.15,2024-02-26,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,304,3-10 ans,pas_retard,0,10.14171316690467,paye
4030,516608,CBM01965,11,2024-04-24,64219881,1512280.79,733793.8,44571382.35,2024-03-25,1704125,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,335,3-10 ans,pas_retard,0,11.26857069975742,paye
4031,516608,CBM01965,12,2024-05-24,64219881,1512280.79,746402.72,43824979.63,2024-04-25,1704125,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,365,3-10 ans,pas_retard,0,12.39542823261016,paye
4032,516608,CBM01965,13,2024-06-24,64219881,1512280.79,759228.29,43065751.34,2024-05-27,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,396,3-10 ans,pas_retard,0,13.52228510421005,paye
4033,516608,CBM01965,14,2024-07-24,64219881,1512280.79,772274.24,42293477.1,2024-06-25,1704125,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,426,3-10 ans,pas_retard,0,14.64914263706279,paye
4034,516608,CBM01965,15,2024-08-24,64219881,1512280.79,785544.37,41507932.73,2024-07-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,457,3-10 ans,pas_retard,0,15.77599950866267,paye
4035,516608,CBM01965,16,2024-09-24,64219881,1512280.79,799042.52,40708890.21,2024-08-26,1704125,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,488,3-10 ans,pas_retard,0,16.90285704151542,paye
4036,516608,CBM01965,17,2024-10-24,64219881,1512280.79,812772.61,39896117.6,2024-09-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,518,3-10 ans,pas_retard,0,18.0297139131153,paye
4037,516608,CBM01965,18,2024-11-24,64219881,1512280.79,826738.63,39069378.97,2024-10-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,549,3-10 ans,pas_retard,0,19.15657078471519,paye
4038,516608,CBM01965,19,2024-12-24,64219881,1512280.79,840944.63,38228434.34,2024-11-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,579,3-10 ans,pas_retard,0,20.28342765631507,paye
4039,516608,CBM01965,20,2025-01-24,64219881,1512280.79,855394.73,37373039.61,2024-12-26,1704125,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,610,3-10 ans,pas_retard,0,21.41028518916781,paye
4040,516608,CBM01965,21,2025-02-24,64219881,1512280.79,870093.13,36502946.48,2025-01-27,1704125,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,641,3-10 ans,pas_retard,0,22.53714272202056,paye
4041,516608,CBM01965,22,2025-03-24,64219881,1512280.79,885044.1,35617902.38,2025-02-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,669,3-10 ans,pas_retard,0,23.66399959362044,paye
4042,516608,CBM01965,23,2025-04-24,64219881,1512280.79,900251.97,34717650.41,2025-03-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,700,3-10 ans,pas_retard,0,24.79085646522032,paye
4043,516608,CBM01965,24,2025-05-24,64219881,1512280.79,915721.16,33801929.24,2025-04-25,1704124,48,14.5,2023-05-25,CAMION,2,Entreprise Individuelle,ME,Entreprise Privee Individuelle,Production Autres Services,EURL,2017-01-17,Yaounde Centre,730,3-10 ans,pas_retard,0,25.91771333682021,paye
4044,516845,CBM02501,2,2024-09-04,80053832,1712152.17,953211.82,63089853.78,2024-07-05,9624680,48,10.0,2024-06-28,AUTRE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,68,3-10 ans,pas_retard,0,5.621392869536824,paye
4045,516845,CBM02501,3,2024-10-04,80053832,1712152.17,964507.83,62125345.95,2024-08-05,2219537,48,10.0,2024-06-28,AUTRE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,98,3-10 ans,pas_retard,0,6.917736172947759,paye
4046,516845,CBM02501,4,2024-11-04,80053832,1712152.17,975937.7,61149408.25,2024-09-05,2219537,48,10.0,2024-06-28,AUTRE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,129,3-10 ans,pas_retard,0,8.214079476358693,paye
4047,516845,CBM02501,5,2024-12-04,80053832,1712152.17,987503.02,60161905.24,2024-10-07,2219537,48,10.0,2024-06-28,AUTRE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,159,3-10 ans,pas_retard,0,9.510422779769629,paye
4048,516845,CBM02501,6,2025-01-04,80053832,1712152.17,999205.39,59162699.85,2024-11-05,2219538,48,10.0,2024-06-28,AUTRE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,190,3-10 ans,pas_retard,0,10.8067666672408,paye
4049,516845,CBM02501,7,2025-02-04,80053832,1712152.17,1011046.44,58151653.4,2024-12-05,2219537,48,10.0,2024-06-28,AUTRE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,221,3-10 ans,pas_retard,0,12.10310997065173,paye
4050,516845,CBM02501,8,2025-03-04,80053832,1712152.17,1023027.82,57128625.59,2025-01-06,2219537,48,10.0,2024-06-28,AUTRE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,249,3-10 ans,pas_retard,0,13.39945327406267,paye
4051,516845,CBM02501,9,2025-04-04,80053832,1712152.17,1035151.18,56093474.41,2025-02-05,2219537,48,10.0,2024-06-28,AUTRE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,280,3-10 ans,pas_retard,0,14.6957965774736,paye
4052,516845,CBM02501,10,2025-05-04,80053832,1712152.17,1047418.2,55046056.21,2025-03-05,2219537,48,10.0,2024-06-28,AUTRE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,310,3-10 ans,pas_retard,0,15.99213988088454,paye
4053,516845,CBM02573,2,2024-12-24,392626433,8397301.94,4675056.12,309426090.28,2024-10-25,46820721,48,10.0,2024-10-16,MACHINE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,69,3-10 ans,pas_retard,0,5.575686254292293,paye
4054,516845,CBM02573,3,2025-01-24,392626433,8397301.94,4730457.73,304695632.56,2024-11-25,10902299,48,10.0,2024-10-16,MACHINE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,100,3-10 ans,pas_retard,0,6.87399600638869,paye
4055,516845,CBM02573,4,2025-02-24,392626433,8397301.94,4786515.87,299909116.69,2024-12-26,10902299,48,10.0,2024-10-16,MACHINE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,131,3-10 ans,pas_retard,0,8.172305758485088,paye
4056,516845,CBM02573,5,2025-03-24,392626433,8397301.94,4843238.32,295065878.37,2025-01-27,10902299,48,10.0,2024-10-16,MACHINE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,159,3-10 ans,pas_retard,0,9.470615510581487,paye
4057,516845,CBM02573,6,2025-04-24,392626433,8397301.94,4900632.97,290165245.4,2025-02-25,10902299,48,10.0,2024-10-16,MACHINE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,190,3-10 ans,pas_retard,0,10.76892526267788,paye
4058,516845,CBM02573,7,2025-05-24,392626433,8397301.94,4958707.77,285206537.63,2025-03-25,10902298,48,10.0,2024-10-16,MACHINE,1,Société,ME,Autres,Commerce,SARL,2017-01-18,Yaounde Centre,220,3-10 ans,pas_retard,0,12.06723489568841,paye
